X,Y,pb_pb,sx_sl,ex_ob,sistema,tipo,subtipo,supramun,sup,cod,nome,parroquia,solo,obt,tipo_ces,ambito_ces,observ,icon_url
-8.00824794202381,42.3564457306949,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00839692421291,42.3518620165301,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00764949086867,42.3525413854706,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00799711459547,42.3518166097172,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00770510159409,42.3521917634504,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00806233673281,42.3568082360464,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.0077497786022,42.3543073868822,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00875526160332,42.3548287856314,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00753773899131,42.3553061359438,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00826363129315,42.3560297400653,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.0079464109218,42.3538406963622,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00777598176033,42.3534263476098,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.0086458737774,42.3539014298126,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.008033773865,42.3543801027288,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00749135541568,42.3529861482084,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00938228749697,42.3544084446734,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00907229008662,42.3556979947771,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00787782724707,42.3534965511574,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00824861573557,42.3520146557404,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00797988456842,42.3537078735122,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00809132314402,42.3537522613846,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00598172857968,42.3568772280803,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00783047756594,42.3547888415997,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00809242140182,42.3556709335983,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00601236524428,42.3561728570957,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00592048086716,42.3564861731798,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00856783210104,42.3545876848637,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00933140462718,42.3550697567857,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00786113691438,42.3540939078886,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00837560158932,42.354432802619,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00833466854938,42.3535990412724,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00714555592464,42.354183662789,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00791687146465,42.3535910856565,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00775929677057,42.3528209166007,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00718677859579,42.3544258580844,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00708879113832,42.3529834654822,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00798477598856,42.355385889291,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00927539037113,42.3553642340439,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00885870990988,42.3551364239724,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.0090013379058,42.355443894388,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.02525862555615,42.3521130488003,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.0226629461389,42.3530794024214,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00673061465192,42.3544973347615,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00767696816671,42.3544400182992,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00774503408883,42.3519139447554,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.0079804380946,42.3533290870811,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00757596902814,42.3527604073249,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00711394829983,42.3556765075792,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00784630775851,42.353095441215,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00587976231102,42.3567562481748,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.0162124885776,42.3704604262102,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.01424237907125,42.3721294384561,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.01335877771965,42.370992497221,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.01522502654493,42.3712464541025,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.02322320240378,42.353512963148,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.01554582544542,42.3703992681735,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.01523387671234,42.370507323795,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.01456797526588,42.3720131563228,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.0137761252415,42.3708059425297,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.01552139370048,42.3717072281578,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.01438248446559,42.3717004168472,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.01497593919545,42.3722084031766,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.01493008162705,42.3721295856352,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.01479356017821,42.3719152206405,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.01473813581477,42.3716496946519,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.01524934482461,42.3708435706118,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.01470028791404,42.3704781856506,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.01415020236655,42.370716132542,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.01461890027342,42.3714587656923,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.01445263267419,42.37116571945,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.01519911860191,42.3714699822332,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.01630526852229,42.3708111277752,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00770379216118,42.354801690962,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.01583492205487,42.3714118402368,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.0183594650997,42.3703458868974,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.01756133959318,42.3712038023673,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.01428514403645,42.370332452918,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.0164546767372,42.3715653561463,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.01643907156966,42.3723588043527,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.0160833227693,42.3716885661883,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.01532714882427,42.3716247258242,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.01392614236613,42.3704884043988,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.01425701731759,42.3721871838045,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.01415099853513,42.3703539713021,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.01584162620489,42.3703185550387,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.01733218641929,42.3704062420794,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.01634186001655,42.3719779117307,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.01518187957043,42.3717384869234,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.01332487972199,42.3713400759992,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.02485272111487,42.3520582956666,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.02371775987147,42.3529961508009,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.02352227723878,42.3531310130014,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.02299192256209,42.3519170903195,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.02402473751522,42.3519866476634,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.02367293734535,42.3515373548765,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.02548904415182,42.3521632309339,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.02273469038124,42.3546429196905,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.02256739128638,42.354942380552,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.02437665121694,42.3542246259476,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.02449341069719,42.3520028575908,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.02412188390941,42.3524327251296,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.02396267019489,42.3525291508452,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.02402732690491,42.3516367549189,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.02353782846059,42.3522360341892,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.02384925326309,42.3528119587369,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-7.99660347773047,42.3746471369727,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.02349311486213,42.3520321100131,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.02294912868453,42.3532753359564,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-7.99688038743959,42.3749383356145,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.02342123723222,42.3545370980361,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.02292230162302,42.3543479938252,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.02215160562267,42.3556940106555,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.02286786418231,42.3521090858047,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.02297379703675,42.3530314949129,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.02362121805704,42.3539465781693,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.02333176488736,42.3516790255844,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.02400769743841,42.3521750794733,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.02299939736425,42.3541885051868,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.02549855381781,42.3524618916792,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.01560280182049,42.3603330097921,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.01569402740441,42.3605652510922,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.01587885315593,42.3608777174905,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.01589218970656,42.3589346688571,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.01592696670035,42.3600690737938,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.01576558306749,42.3585986202861,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.01659780462326,42.3591098539368,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.01630207640257,42.3600303986013,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.01632771486623,42.359086046096,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.01631682177055,42.360261983414,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.02268305904376,42.3527268874313,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-7.99816230106679,42.376008734405,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00086223175313,42.3742129157065,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00081555222981,42.3765494063168,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.02250911935748,42.3529598177008,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.02269298987312,42.3530649962528,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-7.99774054500334,42.3756757084002,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.0007135528759,42.3769034590706,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00043372435651,42.3758088009748,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-7.99726014016576,42.3753361326492,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.02324767882831,42.3537440129892,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.02398435106397,42.3540707466507,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-7.99820965640565,42.3769632678928,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.016584090819,42.3589188167453,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00085980120225,42.3753795566849,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.0008326284692,42.3760802699845,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00083455156848,42.3757563132381,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.01756217213805,42.3584829317614,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-7.99647526031694,42.3745707228569,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.01687376012722,42.3586906568217,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-7.99773779059831,42.377449208072,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.016409275944,42.3593779355039,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-7.99751788911237,42.3755189294249,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-7.99803194314475,42.3772870667214,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.01647893401872,42.359661527067,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-7.99686590530413,42.3745497696941,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.01648901024113,42.3606321930839,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-7.99806785302611,42.377512088704,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.01523240242227,42.3601308587093,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00032816217542,42.3767642408886,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-7.99692526606939,42.374309898181,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-7.9977456495444,42.3742589181107,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-7.99818822989715,42.3758298341114,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.01486753598109,42.3602021232327,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00084666023165,42.3747898579801,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00059211363344,42.3699674599987,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00036339283778,42.3689128210343,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00047640492729,42.3686320505237,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00068191430609,42.3683223353338,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00035367897456,42.3692277425263,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00214010186003,42.3702784453987,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00033449807029,42.3697155614886,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00035186662855,42.3699596040357,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00050127284997,42.3696109815127,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00180559001826,42.3701995990528,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00134496847529,42.3701129323521,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00065386045342,42.3701946862722,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00003361781968,42.3697743398253,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00054495389239,42.369788676601,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00073137974952,42.3686029973511,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00085765509187,42.3702131087951,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00037747895075,42.37019772559,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00060420329399,42.368834917146,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00446539864915,42.3605940967525,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00416885754383,42.3604009602292,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00561286032886,42.3601769769908,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00341475477153,42.3609006320216,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00358719699175,42.3606121086367,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00552458348487,42.3599495768197,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00582137148479,42.3600811931067,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00379389135258,42.3602435728452,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00584487594495,42.3598112198866,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00587633323546,42.3603381111965,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-7.99953302840909,42.3725846119442,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00090688643624,42.3726118982744,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00089510399443,42.373152545796,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00088251894591,42.3737438071525,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00091484206245,42.3723605793187,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00036578316836,42.3710170190852,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-7.99876949848391,42.3703533938136,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-7.99963461267357,42.3718557637775,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-7.99945239558078,42.3724316851299,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-7.99977041714442,42.3714777744102,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-7.99776117053303,42.3731089918296,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-7.99883899770524,42.3701877473458,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-7.99989761375956,42.3711463773504,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00092353619556,42.3720602326696,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-7.99751698710172,42.3733581780557,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-7.99866561625254,42.3736739040963,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-7.99934942876857,42.3727231881066,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-7.99924567954169,42.3729796222934,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-7.99913169020918,42.3732504169694,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-7.99822441736975,42.3730520392649,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00248308181413,42.3708239927372,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00092704920505,42.3718385923739,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-7.99943728791398,42.3709053783549,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00039479162056,42.3706760153618,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00165156718674,42.3712522814245,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00055202080709,42.3711790620426,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00044905278739,42.3711001479689,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00082070550644,42.3708547303517,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.0007173912158,42.3704243427058,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00138253226216,42.3712748424317,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00161127627712,42.3711066202915,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00091617077522,42.371532241741,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-8.00089006910049,42.3711936745169,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-7.99906869093137,42.373557837269,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-7.99988617295418,42.3726112013475,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
-7.99976197481831,42.3729794834762,DPb,SX,Ex,IS,ELE,LUMIN,na,,,cf,,na,na,na,na,cf,
